DomainKey,TranslationKey,DisplayOrder,DisplayTitleZh,DisplayTitleEn,ChineseTitle,EnglishTitle,ChineseSourceFile,LegacyChineseSourceFile,EnglishSourceFile,LegacyEnglishSourceFile,ChinesePath,EnglishPath,Status,FilenamePolicy,URLPolicy
materia-medica,materia-medica-005,05,05 多標籤藥物與選方困境,05 Multi-Label Medicines and the Dilemma of Formula Selection,多標籤藥物與選方困境,Multi-Label Medicines and the Dilemma of Formula Selection,drug_concept/多標籤藥物與選方困境.md,drug_concept/05-多標籤藥物與選方困境.md,en/drug_concept/多標籤藥物與選方困境_英文.md,en/drug_concept/05-多標籤藥物與選方困境_英文.md,/drug_concept/05-多標籤藥物與選方困境/,/en/drug_concept/05-多標籤藥物與選方困境/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-009,06,06 症狀專病辨證的捷徑與限制,06 The Shortcut and Limits of Symptom- and Disease-Specific Pattern Differentiation,症狀專病辨證的捷徑與限制,The Shortcut and Limits of Symptom- and Disease-Specific Pattern Differentiation,drug_concept/症狀專病辨證的捷徑與限制.md,drug_concept/09-症狀專病辨證的捷徑與限制.md,en/drug_concept/症狀專病辨證的捷徑與限制_英文.md,en/drug_concept/09-症狀專病辨證的捷徑與限制_英文.md,/drug_concept/09-症狀專病辨證的捷徑與限制/,/en/drug_concept/09-症狀專病辨證的捷徑與限制/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-012,07,07 神農本草經破解總綱,07 General Framework for Decoding the Shennong Bencao Jing,神農本草經破解總綱,General Framework for Decoding the Shennong Bencao Jing,drug_concept/神農本草經破解總綱.md,drug_concept/12-神農本草經破解總綱.md,en/drug_concept/神農本草經破解總綱_英文.md,en/drug_concept/12-神農本草經破解總綱_英文.md,/drug_concept/12-神農本草經破解總綱/,/en/drug_concept/12-神農本草經破解總綱/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-013,08,08 藥名之象與命名推理,08 The Image within Drug Names and Reasoning from Nomenclature,藥名之象與命名推理,The Image within Drug Names and Reasoning from Nomenclature,drug_concept/藥名之象與命名推理.md,drug_concept/13-藥名之象與命名推理.md,en/drug_concept/藥名之象與命名推理_英文.md,en/drug_concept/13-藥名之象與命名推理_英文.md,/drug_concept/13-藥名之象與命名推理/,/en/drug_concept/13-藥名之象與命名推理/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-014,09,09 五氣五味與性味定位,"09 The Five Qi, Five Flavors, and Locating Medicinal Nature and Flavor",五氣五味與性味定位,"The Five Qi, Five Flavors, and Locating Medicinal Nature and Flavor",drug_concept/五氣五味與性味定位.md,drug_concept/14-五氣五味與性味定位.md,en/drug_concept/五氣五味與性味定位_英文.md,en/drug_concept/14-五氣五味與性味定位_英文.md,/drug_concept/14-五氣五味與性味定位/,/en/drug_concept/14-五氣五味與性味定位/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-015,10,10 形體之體與以形治形,10 Bodily Form and Treating Form through Form,形體之體與以形治形,Bodily Form and Treating Form through Form,drug_concept/形體之體與以形治形.md,drug_concept/15-形體之體與以形治形.md,en/drug_concept/形體之體與以形治形_英文.md,en/drug_concept/15-形體之體與以形治形_英文.md,/drug_concept/15-形體之體與以形治形/,/en/drug_concept/15-形體之體與以形治形/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-016,11,11 升降浮沉與春夏秋冬,"11 Ascent, Descent, Floating, Sinking, and the Four Seasons",升降浮沉與春夏秋冬,"Ascent, Descent, Floating, Sinking, and the Four Seasons",drug_concept/升降浮沉與春夏秋冬.md,drug_concept/16-升降浮沉與春夏秋冬.md,en/drug_concept/升降浮沉與春夏秋冬_英文.md,en/drug_concept/16-升降浮沉與春夏秋冬_英文.md,/drug_concept/16-升降浮沉與春夏秋冬/,/en/drug_concept/16-升降浮沉與春夏秋冬/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-017,12,12 清濁密度與起效速度,"12 Clarity, Turbidity, Density, and Speed of Onset",清濁密度與起效速度,"Clarity, Turbidity, Density, and Speed of Onset",drug_concept/清濁密度與起效速度.md,drug_concept/17-清濁密度與起效速度.md,en/drug_concept/清濁密度與起效速度_英文.md,en/drug_concept/17-清濁密度與起效速度_英文.md,/drug_concept/17-清濁密度與起效速度/,/en/drug_concept/17-清濁密度與起效速度/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-018,13,13 採收時節與天地禀賦,13 Harvest Season and the Endowment of Heaven and Earth,採收時節與天地禀賦,Harvest Season and the Endowment of Heaven and Earth,drug_concept/採收時節與天地禀賦.md,drug_concept/18-採收時節與天地禀賦.md,en/drug_concept/採收時節與天地禀賦_英文.md,en/drug_concept/18-採收時節與天地禀賦_英文.md,/drug_concept/18-採收時節與天地禀賦/,/en/drug_concept/18-採收時節與天地禀賦/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-019,14,14 徐靈胎因果箭頭解讀法,14 Xu Lingtai's Method of Reading Causal Arrows,徐靈胎因果箭頭解讀法,Xu Lingtai's Method of Reading Causal Arrows,drug_concept/徐靈胎因果箭頭解讀法.md,drug_concept/19-徐靈胎因果箭頭解讀法.md,en/drug_concept/徐靈胎因果箭頭解讀法_英文.md,en/drug_concept/19-徐靈胎因果箭頭解讀法_英文.md,/drug_concept/19-徐靈胎因果箭頭解讀法/,/en/drug_concept/19-徐靈胎因果箭頭解讀法/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-021,15,15 內經病症規則庫與以經解經,15 An Inner Canon Symptom Rule Base and Explaining One Classic through Another,內經病症規則庫與以經解經,An Inner Canon Symptom Rule Base and Explaining One Classic through Another,drug_concept/內經病症規則庫與以經解經.md,drug_concept/21-內經病症規則庫與以經解經.md,en/drug_concept/內經病症規則庫與以經解經_英文.md,en/drug_concept/21-內經病症規則庫與以經解經_英文.md,/drug_concept/21-內經病症規則庫與以經解經/,/en/drug_concept/21-內經病症規則庫與以經解經/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-006,16,16 AI輔助古籍因果提取法,16 AI-Assisted Extraction of Causal Reasoning from Ancient Texts,AI輔助古籍因果提取法,AI-Assisted Extraction of Causal Reasoning from Ancient Texts,drug_concept/AI輔助古籍因果提取法.md,drug_concept/06-AI輔助古籍因果提取法.md,en/drug_concept/AI輔助古籍因果提取法_英文.md,en/drug_concept/06-AI輔助古籍因果提取法_英文.md,/drug_concept/06-ai輔助古籍因果提取法/,/en/drug_concept/06-ai輔助古籍因果提取法/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-020,17,17 本草綱領的分類框架驗證,17 Validating a Classification Framework for the Principles of Materia Medica,本草綱領的分類框架驗證,Validating a Classification Framework for the Principles of Materia Medica,drug_concept/本草綱領的分類框架驗證.md,drug_concept/20-本草綱領的分類框架驗證.md,en/drug_concept/本草綱領的分類框架驗證_英文.md,en/drug_concept/20-本草綱領的分類框架驗證_英文.md,/drug_concept/20-本草綱領的分類框架驗證/,/en/drug_concept/20-本草綱領的分類框架驗證/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-022,18,18 張志聰本草崇原與禀賦提煉,18 Zhang Zhicong's Bencao Chongyuan and Extracting Innate Endowment,張志聰本草崇原與禀賦提煉,Zhang Zhicong's Bencao Chongyuan and Extracting Innate Endowment,drug_concept/張志聰本草崇原與禀賦提煉.md,drug_concept/22-張志聰本草崇原與禀賦提煉.md,en/drug_concept/張志聰本草崇原與禀賦提煉_英文.md,en/drug_concept/22-張志聰本草崇原與禀賦提煉_英文.md,/drug_concept/22-張志聰本草崇原與禀賦提煉/,/en/drug_concept/22-張志聰本草崇原與禀賦提煉/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-023,19,19 白朮補益脾土與標本分層,19 Atractylodes: Supplementing Spleen-Earth and Layering Root and Branch,白朮補益脾土與標本分層,Atractylodes: Supplementing Spleen-Earth and Layering Root and Branch,drug_concept/白朮補益脾土與標本分層.md,drug_concept/23-白朮補益脾土與標本分層.md,en/drug_concept/白朮補益脾土與標本分層_英文.md,en/drug_concept/23-白朮補益脾土與標本分層_英文.md,/drug_concept/23-白朮補益脾土與標本分層/,/en/drug_concept/23-白朮補益脾土與標本分層/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-024,20,20 甘草五臟六腑與不偏之性,20 Licorice: The Five Zang and Six Fu and Its Relatively Unbiased Nature,甘草五臟六腑與不偏之性,Licorice: The Five Zang and Six Fu and Its Relatively Unbiased Nature,drug_concept/甘草五臟六腑與不偏之性.md,drug_concept/24-甘草五臟六腑與不偏之性.md,en/drug_concept/甘草五臟六腑與不偏之性_英文.md,en/drug_concept/24-甘草五臟六腑與不偏之性_英文.md,/drug_concept/24-甘草五臟六腑與不偏之性/,/en/drug_concept/24-甘草五臟六腑與不偏之性/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-025,21,21 桂枝枝形通道與上下氣交通,21 Cinnamon Twig: Branch Morphology as a Channel for Communication of Qi Above and Below,桂枝枝形通道與上下氣交通,Cinnamon Twig: Branch Morphology as a Channel for Communication of Qi Above and Below,drug_concept/桂枝枝形通道與上下氣交通.md,drug_concept/25-桂枝枝形通道與上下氣交通.md,en/drug_concept/桂枝枝形通道與上下氣交通_英文.md,en/drug_concept/25-桂枝枝形通道與上下氣交通_英文.md,/drug_concept/25-桂枝枝形通道與上下氣交通/,/en/drug_concept/25-桂枝枝形通道與上下氣交通/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-026,22,22 黃芩陽明太陰與清熱範圍,"22 Scutellaria: Yangming, Taiyin, and the Scope of Heat Clearing",黃芩陽明太陰與清熱範圍,"Scutellaria: Yangming, Taiyin, and the Scope of Heat Clearing",drug_concept/黃芩陽明太陰與清熱範圍.md,drug_concept/26-黃芩陽明太陰與清熱範圍.md,en/drug_concept/黃芩陽明太陰與清熱範圍_英文.md,en/drug_concept/26-黃芩陽明太陰與清熱範圍_英文.md,/drug_concept/26-黃芩陽明太陰與清熱範圍/,/en/drug_concept/26-黃芩陽明太陰與清熱範圍/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-027,23,23 附子細辛與少陰太陽標本,23 Aconite and Asarum: Root-Branch Relations of Shaoyin and Taiyang,附子細辛與少陰太陽標本,Aconite and Asarum: Root-Branch Relations of Shaoyin and Taiyang,drug_concept/附子細辛與少陰太陽標本.md,drug_concept/27-附子細辛與少陰太陽標本.md,en/drug_concept/附子細辛與少陰太陽標本_英文.md,en/drug_concept/27-附子細辛與少陰太陽標本_英文.md,/drug_concept/27-附子細辛與少陰太陽標本/,/en/drug_concept/27-附子細辛與少陰太陽標本/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-028,24,24 葛根杜仲與形態經脈推演,24 Kudzu and Eucommia: Derivation through Morphology and Channels,葛根杜仲與形態經脈推演,Kudzu and Eucommia: Derivation through Morphology and Channels,drug_concept/葛根杜仲與形態經脈推演.md,drug_concept/28-葛根杜仲與形態經脈推演.md,en/drug_concept/葛根杜仲與形態經脈推演_英文.md,en/drug_concept/28-葛根杜仲與形態經脈推演_英文.md,/drug_concept/28-葛根杜仲與形態經脈推演/,/en/drug_concept/28-葛根杜仲與形態經脈推演/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-029,25,25 神農本草三百六十味的時空分佈,25 The Spacetime Distribution of the 360 Medicines of the Shennong Bencao Jing,神農本草三百六十味的時空分佈,The Spacetime Distribution of the 360 Medicines of the Shennong Bencao Jing,drug_concept/神農本草三百六十味的時空分佈.md,drug_concept/29-神農本草三百六十味的時空分佈.md,en/drug_concept/神農本草三百六十味的時空分佈_英文.md,en/drug_concept/29-神農本草三百六十味的時空分佈_英文.md,/drug_concept/29-神農本草三百六十味的時空分佈/,/en/drug_concept/29-神農本草三百六十味的時空分佈/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-007,26,26 內經時空模型作為藥物總座標,26 The Inner Canon Spacetime Model as the Master Coordinate System for Materia Medica,內經時空模型作為藥物總座標,The Inner Canon Spacetime Model as the Master Coordinate System for Materia Medica,drug_concept/內經時空模型作為藥物總座標.md,drug_concept/07-內經時空模型作為藥物總座標.md,en/drug_concept/內經時空模型作為藥物總座標_英文.md,en/drug_concept/07-內經時空模型作為藥物總座標_英文.md,/drug_concept/07-內經時空模型作為藥物總座標/,/en/drug_concept/07-內經時空模型作為藥物總座標/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-008,27,27 朱進忠臨床用藥三十三視角,27 Zhu Jinzhong's Thirty-Three Clinical Perspectives on Drug Use,朱進忠臨床用藥三十三視角,Zhu Jinzhong's Thirty-Three Clinical Perspectives on Drug Use,drug_concept/朱進忠臨床用藥三十三視角.md,drug_concept/08-朱進忠臨床用藥三十三視角.md,en/drug_concept/朱進忠臨床用藥三十三視角_英文.md,en/drug_concept/08-朱進忠臨床用藥三十三視角_英文.md,/drug_concept/08-朱進忠臨床用藥三十三視角/,/en/drug_concept/08-朱進忠臨床用藥三十三視角/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-010,28,28 藥量辨證與經方劑量設計,28 Dose-Based Pattern Differentiation and Dosage Design in Classical Formulas,藥量辨證與經方劑量設計,Dose-Based Pattern Differentiation and Dosage Design in Classical Formulas,drug_concept/藥量辨證與經方劑量設計.md,drug_concept/10-藥量辨證與經方劑量設計.md,en/drug_concept/藥量辨證與經方劑量設計_英文.md,en/drug_concept/10-藥量辨證與經方劑量設計_英文.md,/drug_concept/10-藥量辨證與經方劑量設計/,/en/drug_concept/10-藥量辨證與經方劑量設計/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-011,29,29 比例辨證與方中作用層位,29 Proportional Pattern Differentiation and Functional Layers within a Formula,比例辨證與方中作用層位,Proportional Pattern Differentiation and Functional Layers within a Formula,drug_concept/比例辨證與方中作用層位.md,drug_concept/11-比例辨證與方中作用層位.md,en/drug_concept/比例辨證與方中作用層位_英文.md,en/drug_concept/11-比例辨證與方中作用層位_英文.md,/drug_concept/11-比例辨證與方中作用層位/,/en/drug_concept/11-比例辨證與方中作用層位/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
materia-medica,materia-medica-030,30,30 醫家取舍與經典自洽判準,30 Choosing among Physicians and the Criterion of Classical Self-Consistency,醫家取舍與經典自洽判準,Choosing among Physicians and the Criterion of Classical Self-Consistency,drug_concept/醫家取舍與經典自洽判準.md,drug_concept/30-醫家取舍與經典自洽判準.md,en/drug_concept/醫家取舍與經典自洽判準_英文.md,en/drug_concept/30-醫家取舍與經典自洽判準_英文.md,/drug_concept/30-醫家取舍與經典自洽判準/,/en/drug_concept/30-醫家取舍與經典自洽判準/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-001,01,01 穴位也許不是「點」：《針灸甲乙經》裡隱藏的相位控制圖,01 Acupoints May Not Be 'Points': A Hidden Phase-Control Map in the Zhenjiu Jiayi Jing,穴位也許不是「點」：《針灸甲乙經》裡隱藏的相位控制圖,Acupoints May Not Be 'Points': A Hidden Phase-Control Map in the Zhenjiu Jiayi Jing,acupuncture_concept/穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖.md,acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖.md,en/acupuncture_concept/穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖_英文.md,en/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖_英文.md,/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖/,/en/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-002,02,02 三條幾何語法，為什麼能回溯近九成《甲乙經》穴位主治？,02 Why Can Three Geometric Rules Recover Nearly 90% of Jiayi Jing Acupoint Indications?,三條幾何語法，為什麼能回溯近九成《甲乙經》穴位主治？,Why Can Three Geometric Rules Recover Nearly 90% of Jiayi Jing Acupoint Indications?,acupuncture_concept/三條幾何語法-為什麼能回溯近九成甲乙經穴位主治.md,acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治.md,en/acupuncture_concept/三條幾何語法-為什麼能回溯近九成甲乙經穴位主治_英文.md,en/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治_英文.md,/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治/,/en/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-003,03,03 一個腳上的穴，為什麼會治頭與咽喉？遠端取穴的幾何答案,03 Why Can a Point on the Foot Treat the Head and Throat? A Geometric Answer to Distal Point Selection,一個腳上的穴，為什麼會治頭與咽喉？遠端取穴的幾何答案,Why Can a Point on the Foot Treat the Head and Throat? A Geometric Answer to Distal Point Selection,acupuncture_concept/一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案.md,acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案.md,en/acupuncture_concept/一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案_英文.md,en/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案_英文.md,/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案/,/en/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-004,04,04 井、滎、輸、經、合不是五個古老名詞：它們可能是一套邊界控制棧,"04 Jing-Well, Ying-Spring, Shu-Stream, Jing-River, and He-Sea May Be a Boundary Control Stack",井、滎、輸、經、合不是五個古老名詞：它們可能是一套邊界控制棧,"Jing-Well, Ying-Spring, Shu-Stream, Jing-River, and He-Sea May Be a Boundary Control Stack",acupuncture_concept/井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧.md,acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧.md,en/acupuncture_concept/井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧_英文.md,en/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧_英文.md,/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧/,/en/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-005,05,05 六氣真的寫在經絡相位上嗎？風、寒、濕、火窗口與一個意外的漏洞,"05 Are the Six Qi Really Written into Channel Phase? Wind, Cold, Dampness, Fire Windows—and an Unexpected Gap",六氣真的寫在經絡相位上嗎？風、寒、濕、火窗口與一個意外的漏洞,"Are the Six Qi Really Written into Channel Phase? Wind, Cold, Dampness, Fire Windows—and an Unexpected Gap",acupuncture_concept/六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞.md,acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞.md,en/acupuncture_concept/六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞_英文.md,en/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞_英文.md,/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞/,/en/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
acupuncture,acupuncture-006,06,06 風池為什麼叫「風池」？古人穴名可能不是詩意，而是壓縮碼,06 Why Is Fengchi Called 'Wind Pool'? Acupoint Names May Be Compressed Codes Rather Than Poetry,風池為什麼叫「風池」？古人穴名可能不是詩意，而是壓縮碼,Why Is Fengchi Called 'Wind Pool'? Acupoint Names May Be Compressed Codes Rather Than Poetry,acupuncture_concept/風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼.md,acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼.md,en/acupuncture_concept/風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼_英文.md,en/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼_英文.md,/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼/,/en/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-001,01,01 氣真的可以被測量嗎？《扁鵲鏡經》的第一把鑰匙,01 Can Qi Really Be Measured? The First Key to the Mirror Classic of Bian Que,氣真的可以被測量嗎？《扁鵲鏡經》的第一把鑰匙,Can Qi Really Be Measured? The First Key to the Mirror Classic of Bian Que,Mirror_Classic _of_Bian_Que/氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙.md,Mirror_Classic _of_Bian_Que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙.md,en/Mirror_Classic _of_Bian_Que/氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙_英文.md,en/Mirror_Classic _of_Bian_Que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙_英文.md,/mirror_classic-_of_bian_que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙/,/en/mirror_classic-_of_bian_que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-002,02,02 一呼一吸之間：什麼叫「平人一息」？,02 Between One Exhalation and One Inhalation: What Is One Baseline Breath?,一呼一吸之間：什麼叫「平人一息」？,Between One Exhalation and One Inhalation: What Is One Baseline Breath?,Mirror_Classic _of_Bian_Que/一呼一吸之間-什麼叫平人一息.md,Mirror_Classic _of_Bian_Que/02-一呼一吸之間-什麼叫平人一息.md,en/Mirror_Classic _of_Bian_Que/一呼一吸之間-什麼叫平人一息_英文.md,en/Mirror_Classic _of_Bian_Que/02-一呼一吸之間-什麼叫平人一息_英文.md,/mirror_classic-_of_bian_que/02-一呼一吸之間-什麼叫平人一息/,/en/mirror_classic-_of_bian_que/02-一呼一吸之間-什麼叫平人一息/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-003,03,03 一息脈五動、氣行六寸：古人怎樣把氣化變成數字？,"03 Five Pulse Movements in One Breath, Qi Traveling Six Cun: Turning Qi Transformation into Numbers",一息脈五動、氣行六寸：古人怎樣把氣化變成數字？,"Five Pulse Movements in One Breath, Qi Traveling Six Cun: Turning Qi Transformation into Numbers",Mirror_Classic _of_Bian_Que/一息脈五動氣行六寸-古人怎樣把氣化變成數字.md,Mirror_Classic _of_Bian_Que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字.md,en/Mirror_Classic _of_Bian_Que/一息脈五動氣行六寸-古人怎樣把氣化變成數字_英文.md,en/Mirror_Classic _of_Bian_Que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字_英文.md,/mirror_classic-_of_bian_que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字/,/en/mirror_classic-_of_bian_que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-004,04,04 「寸」不是公分：骨度如何成為人體自己的尺？,04 A Cun Is Not a Centimeter: Bone Measure as the Body’s Own Ruler,「寸」不是公分：骨度如何成為人體自己的尺？,A Cun Is Not a Centimeter: Bone Measure as the Body’s Own Ruler,Mirror_Classic _of_Bian_Que/寸不是公分-骨度如何成為人體自己的尺.md,Mirror_Classic _of_Bian_Que/04-寸不是公分-骨度如何成為人體自己的尺.md,en/Mirror_Classic _of_Bian_Que/寸不是公分-骨度如何成為人體自己的尺_英文.md,en/Mirror_Classic _of_Bian_Que/04-寸不是公分-骨度如何成為人體自己的尺_英文.md,/mirror_classic-_of_bian_que/04-寸不是公分-骨度如何成為人體自己的尺/,/en/mirror_classic-_of_bian_que/04-寸不是公分-骨度如何成為人體自己的尺/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-005,05,05 從六寸到二十二丈三尺六寸：氣如何走完人體一周？,"05 From Six Cun to Twenty-Two Zhang, Three Chi, Six Cun: How Qi Completes One Circuit",從六寸到二十二丈三尺六寸：氣如何走完人體一周？,"From Six Cun to Twenty-Two Zhang, Three Chi, Six Cun: How Qi Completes One Circuit",Mirror_Classic _of_Bian_Que/從六寸到二十二丈三尺六寸-氣如何走完人體一周.md,Mirror_Classic _of_Bian_Que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周.md,en/Mirror_Classic _of_Bian_Que/從六寸到二十二丈三尺六寸-氣如何走完人體一周_英文.md,en/Mirror_Classic _of_Bian_Que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周_英文.md,/mirror_classic-_of_bian_que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周/,/en/mirror_classic-_of_bian_que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
bianque-mirror,bianque-mirror-006,06,06 人體為什麼要和一天對時？十二辰、百刻與五十營,"06 Why Must the Body Keep Time with the Day? Twelve Double-Hours, One Hundred Ke, and Fifty Ying Circuits",人體為什麼要和一天對時？十二辰、百刻與五十營,"Why Must the Body Keep Time with the Day? Twelve Double-Hours, One Hundred Ke, and Fifty Ying Circuits",Mirror_Classic _of_Bian_Que/人體為什麼要和一天對時-十二辰百刻與五十營.md,Mirror_Classic _of_Bian_Que/06-人體為什麼要和一天對時-十二辰百刻與五十營.md,en/Mirror_Classic _of_Bian_Que/人體為什麼要和一天對時-十二辰百刻與五十營_英文.md,en/Mirror_Classic _of_Bian_Que/06-人體為什麼要和一天對時-十二辰百刻與五十營_英文.md,/mirror_classic-_of_bian_que/06-人體為什麼要和一天對時-十二辰百刻與五十營/,/en/mirror_classic-_of_bian_que/06-人體為什麼要和一天對時-十二辰百刻與五十營/,translated-ready,numberless-Chinese-basename-plus-_英文,preserve-existing-legacy-slug
