translationKey,domain,originalOrder,guideOrder,traditionalTitle,localizedTitle,traditionalPath,localizedPath,traditionalFile,localizedFile
qihua-physiology-017,qihua-physiology,17,160,肺大腸制節宣降與傳導,肺・大腸の制節、宣降と伝導,/qihua_physiology_concept/17-肺大腸制節宣降與傳導/,/ja/qihua_physiology_concept/17-肺大腸制節宣降與傳導/,qihua_physiology_concept/肺大腸制節宣降與傳導.md,qihua_physiology_concept/肺大腸制節宣降與傳導_日文.md
qihua-physiology-018,qihua-physiology,18,170,腎膀胱水藏津液與氣化出入,腎・膀胱の水蔵、津液と気化出入,/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,/ja/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,qihua_physiology_concept/腎膀胱水藏津液與氣化出入.md,qihua_physiology_concept/腎膀胱水藏津液與氣化出入_日文.md
qihua-physiology-019,qihua-physiology,19,180,心包三焦相火臣使與水道膜網,心包・三焦の相火、臣使と水道膜網,/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,/ja/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,qihua_physiology_concept/心包三焦相火臣使與水道膜網.md,qihua_physiology_concept/心包三焦相火臣使與水道膜網_日文.md
qihua-physiology-020,qihua-physiology,20,190,臟腑部位形象與內外連網,臓腑の部位形象と内外ネットワーク,/qihua_physiology_concept/20-臟腑部位形象與內外連網/,/ja/qihua_physiology_concept/20-臟腑部位形象與內外連網/,qihua_physiology_concept/臟腑部位形象與內外連網.md,qihua_physiology_concept/臟腑部位形象與內外連網_日文.md
qihua-physiology-021,qihua-physiology,21,200,十二經相交與如環無端,十二経の交接と環のごとき循環,/qihua_physiology_concept/21-十二經相交與如環無端/,/ja/qihua_physiology_concept/21-十二經相交與如環無端/,qihua_physiology_concept/十二經相交與如環無端.md,qihua_physiology_concept/十二經相交與如環無端_日文.md
qihua-physiology-022,qihua-physiology,22,210,衝任督帶與先後天交會,衝任督帯と先天・後天の交会,/qihua_physiology_concept/22-衝任督帶與先後天交會/,/ja/qihua_physiology_concept/22-衝任督帶與先後天交會/,qihua_physiology_concept/衝任督帶與先後天交會.md,qihua_physiology_concept/衝任督帶與先後天交會_日文.md
qihua-physiology-023,qihua-physiology,23,220,六經解與十二經由六氣統攝,六経解と十二経を統べる六気,/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,/ja/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,qihua_physiology_concept/六經解與十二經由六氣統攝.md,qihua_physiology_concept/六經解與十二經由六氣統攝_日文.md
qihua-physiology-029,qihua-physiology,29,230,六經開闔樞與審證大關鍵,六経の開闔枢と審証の要点,/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,/ja/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,qihua_physiology_concept/六經開闔樞與審證大關鍵.md,qihua_physiology_concept/六經開闔樞與審證大關鍵_日文.md
qihua-physiology-024,qihua-physiology,24,240,六氣解與主令化氣盛衰,六気解と主令・化気・盛衰,/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,/ja/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,qihua_physiology_concept/六氣解與主令化氣盛衰.md,qihua_physiology_concept/六氣解與主令化氣盛衰_日文.md
qihua-physiology-025,qihua-physiology,25,250,營氣運行與脈中日夜五十周,営気の運行と脈中の日夜五十周,/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,/ja/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,qihua_physiology_concept/營氣運行與脈中日夜五十周.md,qihua_physiology_concept/營氣運行與脈中日夜五十周_日文.md
qihua-physiology-026,qihua-physiology,26,260,衛氣出入與寤寐防衛節律,衛気の出入と覚醒・睡眠・防衛リズム,/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,/ja/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,qihua_physiology_concept/衛氣出入與寤寐防衛節律.md,qihua_physiology_concept/衛氣出入與寤寐防衛節律_日文.md
qihua-physiology-027,qihua-physiology,27,270,男女天癸與生命長周期,男女の天癸と生命の長周期,/qihua_physiology_concept/27-男女天癸與生命長周期/,/ja/qihua_physiology_concept/27-男女天癸與生命長周期/,qihua_physiology_concept/男女天癸與生命長周期.md,qihua_physiology_concept/男女天癸與生命長周期_日文.md
qihua-physiology-028,qihua-physiology,28,280,血氣精神與養生協調總論,血・気・精・神と養生協調の総論,/qihua_physiology_concept/28-血氣精神與養生協調總論/,/ja/qihua_physiology_concept/28-血氣精神與養生協調總論/,qihua_physiology_concept/血氣精神與養生協調總論.md,qihua_physiology_concept/血氣精神與養生協調總論_日文.md
qihua-physiology-006,qihua-physiology,6,290,陰陽變化與治病求本,陰陽変化と治病求本,/qihua_physiology_concept/06-陰陽變化與治病求本/,/ja/qihua_physiology_concept/06-陰陽變化與治病求本/,qihua_physiology_concept/陰陽變化與治病求本.md,qihua_physiology_concept/陰陽變化與治病求本_日文.md
qihua-physiology-030,qihua-physiology,30,300,本標中氣與外感病機整合,本標中気と外感病機の統合,/qihua_physiology_concept/30-本標中氣與外感病機整合/,/ja/qihua_physiology_concept/30-本標中氣與外感病機整合/,qihua_physiology_concept/本標中氣與外感病機整合.md,qihua_physiology_concept/本標中氣與外感病機整合_日文.md
spacetime-001,spacetime,1,10,第一性原理的經典萃取,第一原理による古典知の抽出,/concept/01-第一性原理的經典萃取/,/ja/concept/01-第一性原理的經典萃取/,concept/第一性原理的經典萃取.md,concept/第一性原理的經典萃取_日文.md
spacetime-002,spacetime,2,20,以簡馭繁的模型化原則,複雑さを単純なモデルで統御する原則,/concept/02-以簡馭繁的模型化原則/,/ja/concept/02-以簡馭繁的模型化原則/,concept/以簡馭繁的模型化原則.md,concept/以簡馭繁的模型化原則_日文.md
spacetime-006,spacetime,6,30,奧卡姆剃刀法則的有效性,オッカムの剃刀原則の有効性,/concept/06-奧卡姆剃刀法則的有效性/,/ja/concept/06-奧卡姆剃刀法則的有效性/,concept/奧卡姆剃刀法則的有效性.md,concept/奧卡姆剃刀法則的有效性_日文.md
spacetime-009,spacetime,9,40,以外揣內與不可見本質的驗證,外から内を推し量ることと不可視の本質の検証,/concept/09-以外揣內與不可見本質的驗證/,/ja/concept/09-以外揣內與不可見本質的驗證/,concept/以外揣內與不可見本質的驗證.md,concept/以外揣內與不可見本質的驗證_日文.md
spacetime-010,spacetime,10,50,正確歷法的時間刻度規律,正しい暦と時間目盛りの規律,/concept/10-正確歷法的時間刻度規律/,/ja/concept/10-正確歷法的時間刻度規律/,concept/正確歷法的時間刻度規律.md,concept/正確歷法的時間刻度規律_日文.md
spacetime-003,spacetime,3,60,符號化能量共振原則,記号化されたエネルギー共振の原則,/concept/03-符號化能量共振原則/,/ja/concept/03-符號化能量共振原則/,concept/符號化能量共振原則.md,concept/符號化能量共振原則_日文.md
spacetime-004,spacetime,4,70,時間全息規律的世界映射,時間的ホログラフィーの世界写像,/concept/04-全息規律的世界映射/,/ja/concept/04-全息規律的世界映射/,concept/全息規律的世界映射.md,concept/全息規律的世界映射_日文.md
spacetime-005,spacetime,5,80,空間全息映射規律,空間的ホログラフィー写像の規律,/concept/05-空間全息映射規律/,/ja/concept/05-空間全息映射規律/,concept/空間全息映射規律.md,concept/空間全息映射規律_日文.md
spacetime-008,spacetime,8,90,常變原則的擬合規律,恒常と変動を組み合わせるフィッティング原則,/concept/08-常變原則的擬合規律/,/ja/concept/08-常變原則的擬合規律/,concept/常變原則的擬合規律.md,concept/常變原則的擬合規律_日文.md
spacetime-007,spacetime,7,100,跨尺度技術搭配原則,尺度横断的モデル連携の原則,/concept/07-跨尺度技術搭配原則/,/ja/concept/07-跨尺度技術搭配原則/,concept/跨尺度技術搭配原則.md,concept/跨尺度技術搭配原則_日文.md
spacetime-011,spacetime,11,110,年尺度陰陽時間模型,年尺度の陰陽時間モデル,/concept/11-年尺度陰陽時間模型/,/ja/concept/11-年尺度陰陽時間模型/,concept/年尺度陰陽時間模型.md,concept/年尺度陰陽時間模型_日文.md
spacetime-012,spacetime,12,120,日尺度陰陽時間模型,日尺度の陰陽時間モデル,/concept/12-日尺度陰陽時間模型/,/ja/concept/12-日尺度陰陽時間模型/,concept/日尺度陰陽時間模型.md,concept/日尺度陰陽時間模型_日文.md
spacetime-013,spacetime,13,130,人體陰陽空間幾何對稱模型,人体の陰陽空間幾何対称モデル,/concept/13-人體陰陽空間幾何對稱模型/,/ja/concept/13-人體陰陽空間幾何對稱模型/,concept/人體陰陽空間幾何對稱模型.md,concept/人體陰陽空間幾何對稱模型_日文.md
spacetime-014,spacetime,14,140,天地的陰陽空間模型,天地の陰陽空間モデル,/concept/14-天地的陰陽空間模型/,/ja/concept/14-天地的陰陽空間模型/,concept/天地的陰陽空間模型.md,concept/天地的陰陽空間模型_日文.md
spacetime-015,spacetime,15,150,四象時間模型（陰陽互含規律）,四象時間モデル（陰陽相互包含の規律）,/concept/15-四象時間模型陰陽互含規律/,/ja/concept/15-四象時間模型陰陽互含規律/,concept/四象時間模型（陰陽互含規律）.md,concept/四象時間模型（陰陽互含規律）_日文.md
spacetime-016,spacetime,16,160,月相四象變化模型,月相における四象変化モデル,/concept/16-月相四象變化模型/,/ja/concept/16-月相四象變化模型/,concept/月相四象變化模型.md,concept/月相四象變化模型_日文.md
spacetime-017,spacetime,17,170,五行相生年尺度模型,五行相生の年尺度モデル,/concept/17-五行相生年尺度模型/,/ja/concept/17-五行相生年尺度模型/,concept/五行相生年尺度模型.md,concept/五行相生年尺度模型_日文.md
spacetime-018,spacetime,18,180,天干十日五行時間週期模型,天干十日五行時間周期モデル,/concept/18-天干十日五行時間週期模型/,/ja/concept/18-天干十日五行時間週期模型/,concept/天干十日五行時間週期模型.md,concept/天干十日五行時間週期模型_日文.md
spacetime-019,spacetime,19,190,五行中土空間模型,五行・中央土の空間モデル,/concept/19-五行中土空間模型/,/ja/concept/19-五行中土空間模型/,concept/五行中土空間模型.md,concept/五行中土空間模型_日文.md
spacetime-020,spacetime,20,200,五行相剋洛書一筆畫模型,五行相剋と洛書の一筆描きモデル,/concept/20-五行相剋洛書一筆畫模型/,/ja/concept/20-五行相剋洛書一筆畫模型/,concept/五行相剋洛書一筆畫模型.md,concept/五行相剋洛書一筆畫模型_日文.md
spacetime-021,spacetime,21,210,五行互含模型（體質與藥精細分）,五行相互包含モデル（体質と薬精の細分化）,/concept/21-五行互涵模型體質與藥精細分/,/ja/concept/21-五行互涵模型體質與藥精細分/,concept/五行互涵模型（體質與藥精細分）.md,concept/五行互涵模型（體質與藥精細分）_日文.md
spacetime-023,spacetime,23,220,三陰三陽年尺度主氣模型,三陰三陽・年尺度の主気モデル,/concept/23-三陰三陽年尺度主氣模型/,/ja/concept/23-三陰三陽年尺度主氣模型/,concept/三陰三陽年尺度主氣模型.md,concept/三陰三陽年尺度主氣模型_日文.md
spacetime-027,spacetime,27,230,二十四節氣拆分模型,二十四節気の分割モデル,/concept/27-二十四節氣拆分模型/,/ja/concept/27-二十四節氣拆分模型/,concept/二十四節氣拆分模型.md,concept/二十四節氣拆分模型_日文.md
spacetime-022,spacetime,22,240,三陰三陽時間尺度變化模型,三陰三陽・年尺度の客気変化モデル,/concept/22-三陰三陽年尺度客氣變化模型/,/ja/concept/22-三陰三陽年尺度客氣變化模型/,concept/三陰三陽年尺度客氣變化模型.md,concept/三陰三陽年尺度客氣變化模型_日文.md
spacetime-024,spacetime,24,250,三陰三陽地支十二日時間模型,三陰三陽・地支十二日時間モデル,/concept/24-三陰三陽地支十二日時間模型/,/ja/concept/24-三陰三陽地支十二日時間模型/,concept/三陰三陽地支十二日時間模型.md,concept/三陰三陽地支十二日時間模型_日文.md
spacetime-025,spacetime,25,260,三陰三陽日尺度預解時模型,三陰三陽・日尺度の欲解時モデル,/concept/25-三陰三陽日尺度預解時模型/,/ja/concept/25-三陰三陽日尺度預解時模型/,concept/三陰三陽日尺度預解時模型.md,concept/三陰三陽日尺度預解時模型_日文.md
spacetime-026,spacetime,26,270,三陰三陽人體空間分佈模型（陰陽離合規律）,三陰三陽の人体空間分布モデル（陰陽離合の規律）,/concept/26-三陰三陽人體空間分佈模型陰陽離合規律/,/ja/concept/26-三陰三陽人體空間分佈模型陰陽離合規律/,concept/三陰三陽人體空間分佈模型（陰陽離合規律）.md,concept/三陰三陽人體空間分佈模型（陰陽離合規律）_日文.md
spacetime-029,spacetime,29,280,九宮八風空間與診法模型,九宮八風の空間・診法モデル,/concept/29-九宮八風空間與診法模型/,/ja/concept/29-九宮八風空間與診法模型/,concept/九宮八風空間與診法模型.md,concept/九宮八風空間與診法模型_日文.md
spacetime-028,spacetime,28,290,五六相合時空整合模型,五と六の結合による時空統合モデル,/concept/28-五六相合時空整合模型/,/ja/concept/28-五六相合時空整合模型/,concept/五六相合時空整合模型.md,concept/五六相合時空整合模型_日文.md
spacetime-030,spacetime,30,300,能量運動的疊加與干預原則,エネルギー運動の重ね合わせと干渉の原則,/concept/30-能量運動的疊加與干預原則/,/ja/concept/30-能量運動的疊加與干預原則/,concept/能量運動的疊加與干預原則.md,concept/能量運動的疊加與干預原則_日文.md
