translationKey,domain,originalOrder,guideOrder,traditionalTitle,localizedTitle,traditionalPath,localizedPath,traditionalFile,localizedFile
qihua-physiology-018,qihua-physiology,18,170,腎膀胱水藏津液與氣化出入,肾膀胱水藏津液与气化出入,/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,/zh-cn/qihua_physiology_concept/18-腎膀胱水藏津液與氣化出入/,qihua_physiology_concept/腎膀胱水藏津液與氣化出入.md,qihua_physiology_concept/肾膀胱水藏津液与气化出入_简体.md
qihua-physiology-019,qihua-physiology,19,180,心包三焦相火臣使與水道膜網,心包三焦相火臣使与水道膜网,/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,/zh-cn/qihua_physiology_concept/19-心包三焦相火臣使與水道膜網/,qihua_physiology_concept/心包三焦相火臣使與水道膜網.md,qihua_physiology_concept/心包三焦相火臣使与水道膜网_简体.md
qihua-physiology-020,qihua-physiology,20,190,臟腑部位形象與內外連網,脏腑部位形象与内外连网,/qihua_physiology_concept/20-臟腑部位形象與內外連網/,/zh-cn/qihua_physiology_concept/20-臟腑部位形象與內外連網/,qihua_physiology_concept/臟腑部位形象與內外連網.md,qihua_physiology_concept/脏腑部位形象与内外连网_简体.md
qihua-physiology-021,qihua-physiology,21,200,十二經相交與如環無端,十二经相交与如环无端,/qihua_physiology_concept/21-十二經相交與如環無端/,/zh-cn/qihua_physiology_concept/21-十二經相交與如環無端/,qihua_physiology_concept/十二經相交與如環無端.md,qihua_physiology_concept/十二经相交与如环无端_简体.md
qihua-physiology-022,qihua-physiology,22,210,衝任督帶與先後天交會,冲任督带与先后天交会,/qihua_physiology_concept/22-衝任督帶與先後天交會/,/zh-cn/qihua_physiology_concept/22-衝任督帶與先後天交會/,qihua_physiology_concept/衝任督帶與先後天交會.md,qihua_physiology_concept/冲任督带与先后天交会_简体.md
qihua-physiology-023,qihua-physiology,23,220,六經解與十二經由六氣統攝,六经解与十二经由六气统摄,/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,/zh-cn/qihua_physiology_concept/23-六經解與十二經由六氣統攝/,qihua_physiology_concept/六經解與十二經由六氣統攝.md,qihua_physiology_concept/六经解与十二经由六气统摄_简体.md
qihua-physiology-029,qihua-physiology,29,230,六經開闔樞與審證大關鍵,六经开阖枢与审证大关键,/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,/zh-cn/qihua_physiology_concept/29-六經開闔樞與審證大關鍵/,qihua_physiology_concept/六經開闔樞與審證大關鍵.md,qihua_physiology_concept/六经开阖枢与审证大关键_简体.md
qihua-physiology-024,qihua-physiology,24,240,六氣解與主令化氣盛衰,六气解与主令化气盛衰,/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,/zh-cn/qihua_physiology_concept/24-六氣解與主令化氣盛衰/,qihua_physiology_concept/六氣解與主令化氣盛衰.md,qihua_physiology_concept/六气解与主令化气盛衰_简体.md
qihua-physiology-025,qihua-physiology,25,250,營氣運行與脈中日夜五十周,营气运行与脉中日夜五十周,/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,/zh-cn/qihua_physiology_concept/25-營氣運行與脈中日夜五十周/,qihua_physiology_concept/營氣運行與脈中日夜五十周.md,qihua_physiology_concept/营气运行与脉中日夜五十周_简体.md
qihua-physiology-026,qihua-physiology,26,260,衛氣出入與寤寐防衛節律,卫气出入与寤寐防卫节律,/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,/zh-cn/qihua_physiology_concept/26-衛氣出入與寤寐防衛節律/,qihua_physiology_concept/衛氣出入與寤寐防衛節律.md,qihua_physiology_concept/卫气出入与寤寐防卫节律_简体.md
qihua-physiology-027,qihua-physiology,27,270,男女天癸與生命長周期,男女天癸与生命长周期,/qihua_physiology_concept/27-男女天癸與生命長周期/,/zh-cn/qihua_physiology_concept/27-男女天癸與生命長周期/,qihua_physiology_concept/男女天癸與生命長周期.md,qihua_physiology_concept/男女天癸与生命长周期_简体.md
qihua-physiology-028,qihua-physiology,28,280,血氣精神與養生協調總論,血气精神与养生协调总论,/qihua_physiology_concept/28-血氣精神與養生協調總論/,/zh-cn/qihua_physiology_concept/28-血氣精神與養生協調總論/,qihua_physiology_concept/血氣精神與養生協調總論.md,qihua_physiology_concept/血气精神与养生协调总论_简体.md
qihua-physiology-006,qihua-physiology,6,290,陰陽變化與治病求本,阴阳变化与治病求本,/qihua_physiology_concept/06-陰陽變化與治病求本/,/zh-cn/qihua_physiology_concept/06-陰陽變化與治病求本/,qihua_physiology_concept/陰陽變化與治病求本.md,qihua_physiology_concept/阴阳变化与治病求本_简体.md
qihua-physiology-030,qihua-physiology,30,300,本標中氣與外感病機整合,本标中气与外感病机整合,/qihua_physiology_concept/30-本標中氣與外感病機整合/,/zh-cn/qihua_physiology_concept/30-本標中氣與外感病機整合/,qihua_physiology_concept/本標中氣與外感病機整合.md,qihua_physiology_concept/本标中气与外感病机整合_简体.md
spacetime-001,spacetime,1,10,第一性原理的經典萃取,第一性原理的经典萃取,/concept/01-第一性原理的經典萃取/,/zh-cn/concept/01-第一性原理的經典萃取/,concept/第一性原理的經典萃取.md,concept/第一性原理的经典萃取_简体.md
spacetime-002,spacetime,2,20,以簡馭繁的模型化原則,以简驭繁的模型化原则,/concept/02-以簡馭繁的模型化原則/,/zh-cn/concept/02-以簡馭繁的模型化原則/,concept/以簡馭繁的模型化原則.md,concept/以简驭繁的模型化原则_简体.md
spacetime-006,spacetime,6,30,奧卡姆剃刀法則的有效性,奥卡姆剃刀法则的有效性,/concept/06-奧卡姆剃刀法則的有效性/,/zh-cn/concept/06-奧卡姆剃刀法則的有效性/,concept/奧卡姆剃刀法則的有效性.md,concept/奥卡姆剃刀法则的有效性_简体.md
spacetime-009,spacetime,9,40,以外揣內與不可見本質的驗證,以外揣内与不可见本质的验证,/concept/09-以外揣內與不可見本質的驗證/,/zh-cn/concept/09-以外揣內與不可見本質的驗證/,concept/以外揣內與不可見本質的驗證.md,concept/以外揣内与不可见本质的验证_简体.md
spacetime-010,spacetime,10,50,正確歷法的時間刻度規律,正确历法的时间刻度规律,/concept/10-正確歷法的時間刻度規律/,/zh-cn/concept/10-正確歷法的時間刻度規律/,concept/正確歷法的時間刻度規律.md,concept/正确历法的时间刻度规律_简体.md
spacetime-003,spacetime,3,60,符號化能量共振原則,符号化能量共振原则,/concept/03-符號化能量共振原則/,/zh-cn/concept/03-符號化能量共振原則/,concept/符號化能量共振原則.md,concept/符号化能量共振原则_简体.md
spacetime-004,spacetime,4,70,時間全息規律的世界映射,时间全息规律的世界映射,/concept/04-全息規律的世界映射/,/zh-cn/concept/04-全息規律的世界映射/,concept/全息規律的世界映射.md,concept/全息规律的世界映射_简体.md
spacetime-005,spacetime,5,80,空間全息映射規律,空间全息映射规律,/concept/05-空間全息映射規律/,/zh-cn/concept/05-空間全息映射規律/,concept/空間全息映射規律.md,concept/空间全息映射规律_简体.md
spacetime-008,spacetime,8,90,常變原則的擬合規律,常变原则的拟合规律,/concept/08-常變原則的擬合規律/,/zh-cn/concept/08-常變原則的擬合規律/,concept/常變原則的擬合規律.md,concept/常变原则的拟合规律_简体.md
spacetime-007,spacetime,7,100,跨尺度技術搭配原則,跨尺度技术搭配原则,/concept/07-跨尺度技術搭配原則/,/zh-cn/concept/07-跨尺度技術搭配原則/,concept/跨尺度技術搭配原則.md,concept/跨尺度技术搭配原则_简体.md
spacetime-011,spacetime,11,110,年尺度陰陽時間模型,年尺度阴阳时间模型,/concept/11-年尺度陰陽時間模型/,/zh-cn/concept/11-年尺度陰陽時間模型/,concept/年尺度陰陽時間模型.md,concept/年尺度阴阳时间模型_简体.md
spacetime-012,spacetime,12,120,日尺度陰陽時間模型,日尺度阴阳时间模型,/concept/12-日尺度陰陽時間模型/,/zh-cn/concept/12-日尺度陰陽時間模型/,concept/日尺度陰陽時間模型.md,concept/日尺度阴阳时间模型_简体.md
spacetime-013,spacetime,13,130,人體陰陽空間幾何對稱模型,人体阴阳空间几何对称模型,/concept/13-人體陰陽空間幾何對稱模型/,/zh-cn/concept/13-人體陰陽空間幾何對稱模型/,concept/人體陰陽空間幾何對稱模型.md,concept/人体阴阳空间几何对称模型_简体.md
spacetime-014,spacetime,14,140,天地的陰陽空間模型,天地的阴阳空间模型,/concept/14-天地的陰陽空間模型/,/zh-cn/concept/14-天地的陰陽空間模型/,concept/天地的陰陽空間模型.md,concept/天地的阴阳空间模型_简体.md
spacetime-015,spacetime,15,150,四象時間模型（陰陽互含規律）,四象时间模型（阴阳互含规律）,/concept/15-四象時間模型陰陽互含規律/,/zh-cn/concept/15-四象時間模型陰陽互含規律/,concept/四象時間模型（陰陽互含規律）.md,concept/四象时间模型（阴阳互含规律）_简体.md
spacetime-016,spacetime,16,160,月相四象變化模型,月相四象变化模型,/concept/16-月相四象變化模型/,/zh-cn/concept/16-月相四象變化模型/,concept/月相四象變化模型.md,concept/月相四象变化模型_简体.md
spacetime-017,spacetime,17,170,五行相生年尺度模型,五行相生年尺度模型,/concept/17-五行相生年尺度模型/,/zh-cn/concept/17-五行相生年尺度模型/,concept/五行相生年尺度模型.md,concept/五行相生年尺度模型_简体.md
spacetime-018,spacetime,18,180,天干十日五行時間週期模型,天干十日五行时间周期模型,/concept/18-天干十日五行時間週期模型/,/zh-cn/concept/18-天干十日五行時間週期模型/,concept/天干十日五行時間週期模型.md,concept/天干十日五行时间周期模型_简体.md
spacetime-019,spacetime,19,190,五行中土空間模型,五行中土空间模型,/concept/19-五行中土空間模型/,/zh-cn/concept/19-五行中土空間模型/,concept/五行中土空間模型.md,concept/五行中土空间模型_简体.md
spacetime-020,spacetime,20,200,五行相剋洛書一筆畫模型,五行相克洛书一笔画模型,/concept/20-五行相剋洛書一筆畫模型/,/zh-cn/concept/20-五行相剋洛書一筆畫模型/,concept/五行相剋洛書一筆畫模型.md,concept/五行相克洛书一笔画模型_简体.md
spacetime-021,spacetime,21,210,五行互含模型（體質與藥精細分）,五行互含模型（体质与药精细分）,/concept/21-五行互涵模型體質與藥精細分/,/zh-cn/concept/21-五行互涵模型體質與藥精細分/,concept/五行互涵模型（體質與藥精細分）.md,concept/五行互涵模型（体质与药精细分）_简体.md
spacetime-023,spacetime,23,220,三陰三陽年尺度主氣模型,三阴三阳年尺度主气模型,/concept/23-三陰三陽年尺度主氣模型/,/zh-cn/concept/23-三陰三陽年尺度主氣模型/,concept/三陰三陽年尺度主氣模型.md,concept/三阴三阳年尺度主气模型_简体.md
spacetime-027,spacetime,27,230,二十四節氣拆分模型,二十四节气拆分模型,/concept/27-二十四節氣拆分模型/,/zh-cn/concept/27-二十四節氣拆分模型/,concept/二十四節氣拆分模型.md,concept/二十四节气拆分模型_简体.md
spacetime-022,spacetime,22,240,三陰三陽時間尺度變化模型,三阴三阳时间尺度变化模型,/concept/22-三陰三陽年尺度客氣變化模型/,/zh-cn/concept/22-三陰三陽年尺度客氣變化模型/,concept/三陰三陽年尺度客氣變化模型.md,concept/三阴三阳年尺度客气变化模型_简体.md
spacetime-024,spacetime,24,250,三陰三陽地支十二日時間模型,三阴三阳地支十二日时间模型,/concept/24-三陰三陽地支十二日時間模型/,/zh-cn/concept/24-三陰三陽地支十二日時間模型/,concept/三陰三陽地支十二日時間模型.md,concept/三阴三阳地支十二日时间模型_简体.md
spacetime-025,spacetime,25,260,三陰三陽日尺度預解時模型,三阴三阳日尺度预解时模型,/concept/25-三陰三陽日尺度預解時模型/,/zh-cn/concept/25-三陰三陽日尺度預解時模型/,concept/三陰三陽日尺度預解時模型.md,concept/三阴三阳日尺度预解时模型_简体.md
spacetime-026,spacetime,26,270,三陰三陽人體空間分佈模型（陰陽離合規律）,三阴三阳人体空间分布模型（阴阳离合规律）,/concept/26-三陰三陽人體空間分佈模型陰陽離合規律/,/zh-cn/concept/26-三陰三陽人體空間分佈模型陰陽離合規律/,concept/三陰三陽人體空間分佈模型（陰陽離合規律）.md,concept/三阴三阳人体空间分布模型（阴阳离合规律）_简体.md
spacetime-029,spacetime,29,280,九宮八風空間與診法模型,九宫八风空间与诊法模型,/concept/29-九宮八風空間與診法模型/,/zh-cn/concept/29-九宮八風空間與診法模型/,concept/九宮八風空間與診法模型.md,concept/九宫八风空间与诊法模型_简体.md
spacetime-028,spacetime,28,290,五六相合時空整合模型,五六相合时空整合模型,/concept/28-五六相合時空整合模型/,/zh-cn/concept/28-五六相合時空整合模型/,concept/五六相合時空整合模型.md,concept/五六相合时空整合模型_简体.md
spacetime-030,spacetime,30,300,能量運動的疊加與干預原則,能量运动的叠加与干预原则,/concept/30-能量運動的疊加與干預原則/,/zh-cn/concept/30-能量運動的疊加與干預原則/,concept/能量運動的疊加與干預原則.md,concept/能量运动的叠加与干预原则_简体.md
