DomainKey,DomainZh,SourceDirectory,SourceFile,LegacySourceFile,EnglishSourceFile,LegacyEnglishSourceFile,Title,ArticleTitleZh,ArticleTitleEn,DisplayOrder,DisplayTitleZh,DisplayTitleEn,OriginalOrder,GuidePosition,GuideOrder,StageOrder,StageKey,StageZh,Level,Language,TranslationKey,CurrentURL,CurrentPathDecoded,CurrentSlug,EnglishPath,URLPolicy,MigrationStatus,Notes
materia-medica,藥物篇,drug_concept,drug_concept/黃芩陽明太陰與清熱範圍.md,drug_concept/26-黃芩陽明太陰與清熱範圍.md,en/drug_concept/黃芩陽明太陰與清熱範圍_英文.md,en/drug_concept/26-黃芩陽明太陰與清熱範圍_英文.md,黃芩陽明太陰與清熱範圍,黃芩陽明太陰與清熱範圍,"Scutellaria: Yangming, Taiyin, and the Scope of Heat Clearing",22,22 黃芩陽明太陰與清熱範圍,"22 Scutellaria: Yangming, Taiyin, and the Scope of Heat Clearing",26,22,220,40,single-drug-validation,單藥驗證,advanced,zh,materia-medica-026,https://cosmosorder.org/drug_concept/26-%E9%BB%83%E8%8A%A9%E9%99%BD%E6%98%8E%E5%A4%AA%E9%99%B0%E8%88%87%E6%B8%85%E7%86%B1%E7%AF%84%E5%9C%8D,/drug_concept/26-黃芩陽明太陰與清熱範圍,26-黃芩陽明太陰與清熱範圍,/en/drug_concept/26-黃芩陽明太陰與清熱範圍/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/附子細辛與少陰太陽標本.md,drug_concept/27-附子細辛與少陰太陽標本.md,en/drug_concept/附子細辛與少陰太陽標本_英文.md,en/drug_concept/27-附子細辛與少陰太陽標本_英文.md,附子細辛與少陰太陽標本,附子細辛與少陰太陽標本,Aconite and Asarum: Root-Branch Relations of Shaoyin and Taiyang,23,23 附子細辛與少陰太陽標本,23 Aconite and Asarum: Root-Branch Relations of Shaoyin and Taiyang,27,23,230,40,single-drug-validation,單藥驗證,advanced,zh,materia-medica-027,https://cosmosorder.org/drug_concept/27-%E9%99%84%E5%AD%90%E7%B4%B0%E8%BE%9B%E8%88%87%E5%B0%91%E9%99%B0%E5%A4%AA%E9%99%BD%E6%A8%99%E6%9C%AC,/drug_concept/27-附子細辛與少陰太陽標本,27-附子細辛與少陰太陽標本,/en/drug_concept/27-附子細辛與少陰太陽標本/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/葛根杜仲與形態經脈推演.md,drug_concept/28-葛根杜仲與形態經脈推演.md,en/drug_concept/葛根杜仲與形態經脈推演_英文.md,en/drug_concept/28-葛根杜仲與形態經脈推演_英文.md,葛根杜仲與形態經脈推演,葛根杜仲與形態經脈推演,Kudzu and Eucommia: Derivation through Morphology and Channels,24,24 葛根杜仲與形態經脈推演,24 Kudzu and Eucommia: Derivation through Morphology and Channels,28,24,240,40,single-drug-validation,單藥驗證,advanced,zh,materia-medica-028,https://cosmosorder.org/drug_concept/28-%E8%91%9B%E6%A0%B9%E6%9D%9C%E4%BB%B2%E8%88%87%E5%BD%A2%E6%85%8B%E7%B6%93%E8%84%88%E6%8E%A8%E6%BC%94,/drug_concept/28-葛根杜仲與形態經脈推演,28-葛根杜仲與形態經脈推演,/en/drug_concept/28-葛根杜仲與形態經脈推演/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/神農本草三百六十味的時空分佈.md,drug_concept/29-神農本草三百六十味的時空分佈.md,en/drug_concept/神農本草三百六十味的時空分佈_英文.md,en/drug_concept/29-神農本草三百六十味的時空分佈_英文.md,神農本草三百六十味的時空分佈,神農本草三百六十味的時空分佈,The Spacetime Distribution of the 360 Medicines of the Shennong Bencao Jing,25,25 神農本草三百六十味的時空分佈,25 The Spacetime Distribution of the 360 Medicines of the Shennong Bencao Jing,29,25,250,50,global-distribution,全局分布,research,zh,materia-medica-029,https://cosmosorder.org/drug_concept/29-%E7%A5%9E%E8%BE%B2%E6%9C%AC%E8%8D%89%E4%B8%89%E7%99%BE%E5%85%AD%E5%8D%81%E5%91%B3%E7%9A%84%E6%99%82%E7%A9%BA%E5%88%86%E4%BD%88,/drug_concept/29-神農本草三百六十味的時空分佈,29-神農本草三百六十味的時空分佈,/en/drug_concept/29-神農本草三百六十味的時空分佈/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/內經時空模型作為藥物總座標.md,drug_concept/07-內經時空模型作為藥物總座標.md,en/drug_concept/內經時空模型作為藥物總座標_英文.md,en/drug_concept/07-內經時空模型作為藥物總座標_英文.md,內經時空模型作為藥物總座標,內經時空模型作為藥物總座標,The Inner Canon Spacetime Model as the Master Coordinate System for Materia Medica,26,26 內經時空模型作為藥物總座標,26 The Inner Canon Spacetime Model as the Master Coordinate System for Materia Medica,7,26,260,50,global-distribution,全局分布,research,zh,materia-medica-007,https://cosmosorder.org/drug_concept/07-%E5%85%A7%E7%B6%93%E6%99%82%E7%A9%BA%E6%A8%A1%E5%9E%8B%E4%BD%9C%E7%82%BA%E8%97%A5%E7%89%A9%E7%B8%BD%E5%BA%A7%E6%A8%99,/drug_concept/07-內經時空模型作為藥物總座標,07-內經時空模型作為藥物總座標,/en/drug_concept/07-內經時空模型作為藥物總座標/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/朱進忠臨床用藥三十三視角.md,drug_concept/08-朱進忠臨床用藥三十三視角.md,en/drug_concept/朱進忠臨床用藥三十三視角_英文.md,en/drug_concept/08-朱進忠臨床用藥三十三視角_英文.md,朱進忠臨床用藥三十三視角,朱進忠臨床用藥三十三視角,Zhu Jinzhong's Thirty-Three Clinical Perspectives on Drug Use,27,27 朱進忠臨床用藥三十三視角,27 Zhu Jinzhong's Thirty-Three Clinical Perspectives on Drug Use,8,27,270,60,formula-composition,組方,research,zh,materia-medica-008,https://cosmosorder.org/drug_concept/08-%E6%9C%B1%E9%80%B2%E5%BF%A0%E8%87%A8%E5%BA%8A%E7%94%A8%E8%97%A5%E4%B8%89%E5%8D%81%E4%B8%89%E8%A6%96%E8%A7%92,/drug_concept/08-朱進忠臨床用藥三十三視角,08-朱進忠臨床用藥三十三視角,/en/drug_concept/08-朱進忠臨床用藥三十三視角/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/藥量辨證與經方劑量設計.md,drug_concept/10-藥量辨證與經方劑量設計.md,en/drug_concept/藥量辨證與經方劑量設計_英文.md,en/drug_concept/10-藥量辨證與經方劑量設計_英文.md,藥量辨證與經方劑量設計,藥量辨證與經方劑量設計,Dose-Based Pattern Differentiation and Dosage Design in Classical Formulas,28,28 藥量辨證與經方劑量設計,28 Dose-Based Pattern Differentiation and Dosage Design in Classical Formulas,10,28,280,60,formula-composition,組方,research,zh,materia-medica-010,https://cosmosorder.org/drug_concept/10-%E8%97%A5%E9%87%8F%E8%BE%A8%E8%AD%89%E8%88%87%E7%B6%93%E6%96%B9%E5%8A%91%E9%87%8F%E8%A8%AD%E8%A8%88,/drug_concept/10-藥量辨證與經方劑量設計,10-藥量辨證與經方劑量設計,/en/drug_concept/10-藥量辨證與經方劑量設計/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/比例辨證與方中作用層位.md,drug_concept/11-比例辨證與方中作用層位.md,en/drug_concept/比例辨證與方中作用層位_英文.md,en/drug_concept/11-比例辨證與方中作用層位_英文.md,比例辨證與方中作用層位,比例辨證與方中作用層位,Proportional Pattern Differentiation and Functional Layers within a Formula,29,29 比例辨證與方中作用層位,29 Proportional Pattern Differentiation and Functional Layers within a Formula,11,29,290,60,formula-composition,組方,research,zh,materia-medica-011,https://cosmosorder.org/drug_concept/11-%E6%AF%94%E4%BE%8B%E8%BE%A8%E8%AD%89%E8%88%87%E6%96%B9%E4%B8%AD%E4%BD%9C%E7%94%A8%E5%B1%A4%E4%BD%8D,/drug_concept/11-比例辨證與方中作用層位,11-比例辨證與方中作用層位,/en/drug_concept/11-比例辨證與方中作用層位/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
materia-medica,藥物篇,drug_concept,drug_concept/醫家取舍與經典自洽判準.md,drug_concept/30-醫家取舍與經典自洽判準.md,en/drug_concept/醫家取舍與經典自洽判準_英文.md,en/drug_concept/30-醫家取舍與經典自洽判準_英文.md,醫家取舍與經典自洽判準,醫家取舍與經典自洽判準,Choosing among Physicians and the Criterion of Classical Self-Consistency,30,30 醫家取舍與經典自洽判準,30 Choosing among Physicians and the Criterion of Classical Self-Consistency,30,30,300,60,formula-composition,組方,research,zh,materia-medica-030,https://cosmosorder.org/drug_concept/30-%E9%86%AB%E5%AE%B6%E5%8F%96%E8%88%8D%E8%88%87%E7%B6%93%E5%85%B8%E8%87%AA%E6%B4%BD%E5%88%A4%E6%BA%96,/drug_concept/30-醫家取舍與經典自洽判準,30-醫家取舍與經典自洽判準,/en/drug_concept/30-醫家取舍與經典自洽判準/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖.md,acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖.md,en/acupuncture_concept/穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖_英文.md,en/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖_英文.md,穴位也許不是「點」：《針灸甲乙經》裡隱藏的相位控制圖,穴位也許不是「點」：《針灸甲乙經》裡隱藏的相位控制圖,Acupoints May Not Be 'Points': A Hidden Phase-Control Map in the Zhenjiu Jiayi Jing,01,01 穴位也許不是「點」：《針灸甲乙經》裡隱藏的相位控制圖,01 Acupoints May Not Be 'Points': A Hidden Phase-Control Map in the Zhenjiu Jiayi Jing,1,1,10,10,hypothesis,假說,foundation,zh,acupuncture-001,https://cosmosorder.org/acupuncture_concept/01-%E7%A9%B4%E4%BD%8D%E4%B9%9F%E8%A8%B1%E4%B8%8D%E6%98%AF%E9%BB%9E-%E9%87%9D%E7%81%B8%E7%94%B2%E4%B9%99%E7%B6%93%E8%A3%A1%E9%9A%B1%E8%97%8F%E7%9A%84%E7%9B%B8%E4%BD%8D%E6%8E%A7%E5%88%B6%E5%9C%96,/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖,01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖,/en/acupuncture_concept/01-穴位也許不是點-針灸甲乙經裡隱藏的相位控制圖/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/三條幾何語法-為什麼能回溯近九成甲乙經穴位主治.md,acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治.md,en/acupuncture_concept/三條幾何語法-為什麼能回溯近九成甲乙經穴位主治_英文.md,en/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治_英文.md,三條幾何語法，為什麼能回溯近九成《甲乙經》穴位主治？,三條幾何語法，為什麼能回溯近九成《甲乙經》穴位主治？,Why Can Three Geometric Rules Recover Nearly 90% of Jiayi Jing Acupoint Indications?,02,02 三條幾何語法，為什麼能回溯近九成《甲乙經》穴位主治？,02 Why Can Three Geometric Rules Recover Nearly 90% of Jiayi Jing Acupoint Indications?,2,2,20,20,geometric-rules,幾何規則,foundation,zh,acupuncture-002,https://cosmosorder.org/acupuncture_concept/02-%E4%B8%89%E6%A2%9D%E5%B9%BE%E4%BD%95%E8%AA%9E%E6%B3%95-%E7%82%BA%E4%BB%80%E9%BA%BC%E8%83%BD%E5%9B%9E%E6%BA%AF%E8%BF%91%E4%B9%9D%E6%88%90%E7%94%B2%E4%B9%99%E7%B6%93%E7%A9%B4%E4%BD%8D%E4%B8%BB%E6%B2%BB,/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治,02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治,/en/acupuncture_concept/02-三條幾何語法-為什麼能回溯近九成甲乙經穴位主治/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案.md,acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案.md,en/acupuncture_concept/一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案_英文.md,en/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案_英文.md,一個腳上的穴，為什麼會治頭與咽喉？遠端取穴的幾何答案,一個腳上的穴，為什麼會治頭與咽喉？遠端取穴的幾何答案,Why Can a Point on the Foot Treat the Head and Throat? A Geometric Answer to Distal Point Selection,03,03 一個腳上的穴，為什麼會治頭與咽喉？遠端取穴的幾何答案,03 Why Can a Point on the Foot Treat the Head and Throat? A Geometric Answer to Distal Point Selection,3,3,30,30,distal-case,遠端案例,advanced,zh,acupuncture-003,https://cosmosorder.org/acupuncture_concept/03-%E4%B8%80%E5%80%8B%E8%85%B3%E4%B8%8A%E7%9A%84%E7%A9%B4-%E7%82%BA%E4%BB%80%E9%BA%BC%E6%9C%83%E6%B2%BB%E9%A0%AD%E8%88%87%E5%92%BD%E5%96%89-%E9%81%A0%E7%AB%AF%E5%8F%96%E7%A9%B4%E7%9A%84%E5%B9%BE%E4%BD%95%E7%AD%94%E6%A1%88,/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案,03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案,/en/acupuncture_concept/03-一個腳上的穴-為什麼會治頭與咽喉-遠端取穴的幾何答案/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧.md,acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧.md,en/acupuncture_concept/井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧_英文.md,en/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧_英文.md,井、滎、輸、經、合不是五個古老名詞：它們可能是一套邊界控制棧,井、滎、輸、經、合不是五個古老名詞：它們可能是一套邊界控制棧,"Jing-Well, Ying-Spring, Shu-Stream, Jing-River, and He-Sea May Be a Boundary Control Stack",04,04 井、滎、輸、經、合不是五個古老名詞：它們可能是一套邊界控制棧,"04 Jing-Well, Ying-Spring, Shu-Stream, Jing-River, and He-Sea May Be a Boundary Control Stack",4,4,40,40,control-stack,控制結構,advanced,zh,acupuncture-004,https://cosmosorder.org/acupuncture_concept/04-%E4%BA%95%E6%BB%8E%E8%BC%B8%E7%B6%93%E5%90%88%E4%B8%8D%E6%98%AF%E4%BA%94%E5%80%8B%E5%8F%A4%E8%80%81%E5%90%8D%E8%A9%9E-%E5%AE%83%E5%80%91%E5%8F%AF%E8%83%BD%E6%98%AF%E4%B8%80%E5%A5%97%E9%82%8A%E7%95%8C%E6%8E%A7%E5%88%B6%E6%A3%A7,/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧,04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧,/en/acupuncture_concept/04-井滎輸經合不是五個古老名詞-它們可能是一套邊界控制棧/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞.md,acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞.md,en/acupuncture_concept/六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞_英文.md,en/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞_英文.md,六氣真的寫在經絡相位上嗎？風、寒、濕、火窗口與一個意外的漏洞,六氣真的寫在經絡相位上嗎？風、寒、濕、火窗口與一個意外的漏洞,"Are the Six Qi Really Written into Channel Phase? Wind, Cold, Dampness, Fire Windows—and an Unexpected Gap",05,05 六氣真的寫在經絡相位上嗎？風、寒、濕、火窗口與一個意外的漏洞,"05 Are the Six Qi Really Written into Channel Phase? Wind, Cold, Dampness, Fire Windows—and an Unexpected Gap",5,5,50,50,six-qi-stress-test,六氣壓測,research,zh,acupuncture-005,https://cosmosorder.org/acupuncture_concept/05-%E5%85%AD%E6%B0%A3%E7%9C%9F%E7%9A%84%E5%AF%AB%E5%9C%A8%E7%B6%93%E7%B5%A1%E7%9B%B8%E4%BD%8D%E4%B8%8A%E5%97%8E-%E9%A2%A8%E5%AF%92%E6%BF%95%E7%81%AB%E7%AA%97%E5%8F%A3%E8%88%87%E4%B8%80%E5%80%8B%E6%84%8F%E5%A4%96%E6%BC%8F%E6%B4%9E,/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞,05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞,/en/acupuncture_concept/05-六氣真的寫在經絡相位上嗎-風寒濕火窗口與一個意外漏洞/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
acupuncture,針灸篇,acupuncture_concept,acupuncture_concept/風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼.md,acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼.md,en/acupuncture_concept/風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼_英文.md,en/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼_英文.md,風池為什麼叫「風池」？古人穴名可能不是詩意，而是壓縮碼,風池為什麼叫「風池」？古人穴名可能不是詩意，而是壓縮碼,Why Is Fengchi Called 'Wind Pool'? Acupoint Names May Be Compressed Codes Rather Than Poetry,06,06 風池為什麼叫「風池」？古人穴名可能不是詩意，而是壓縮碼,06 Why Is Fengchi Called 'Wind Pool'? Acupoint Names May Be Compressed Codes Rather Than Poetry,6,6,60,60,naming-validation,穴名驗證,research,zh,acupuncture-006,https://cosmosorder.org/acupuncture_concept/06-%E9%A2%A8%E6%B1%A0%E7%82%BA%E4%BB%80%E9%BA%BC%E5%8F%AB%E9%A2%A8%E6%B1%A0-%E5%8F%A4%E4%BA%BA%E7%A9%B4%E5%90%8D%E5%8F%AF%E8%83%BD%E4%B8%8D%E6%98%AF%E8%A9%A9%E6%84%8F%E8%80%8C%E6%98%AF%E5%A3%93%E7%B8%AE%E7%A2%BC,/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼,06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼,/en/acupuncture_concept/06-風池為什麼叫風池-古人穴名可能不是詩意而是壓縮碼/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
bianque-mirror,扁鵲鏡經篇,Mirror_Classic _of_Bian_Que,Mirror_Classic _of_Bian_Que/氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙.md,Mirror_Classic _of_Bian_Que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙.md,en/Mirror_Classic _of_Bian_Que/氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙_英文.md,en/Mirror_Classic _of_Bian_Que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙_英文.md,氣真的可以被測量嗎？《扁鵲鏡經》的第一把鑰匙,氣真的可以被測量嗎？《扁鵲鏡經》的第一把鑰匙,Can Qi Really Be Measured? The First Key to the Mirror Classic of Bian Que,01,01 氣真的可以被測量嗎？《扁鵲鏡經》的第一把鑰匙,01 Can Qi Really Be Measured? The First Key to the Mirror Classic of Bian Que,1,1,10,10,measurement,量測,foundation,zh,bianque-mirror-001,https://cosmosorder.org/mirror_classic-_of_bian_que/01-%E6%B0%A3%E7%9C%9F%E7%9A%84%E5%8F%AF%E4%BB%A5%E8%A2%AB%E6%B8%AC%E9%87%8F%E5%97%8E-%E6%89%81%E9%B5%B2%E9%8F%A1%E7%B6%93%E7%9A%84%E7%AC%AC%E4%B8%80%E6%8A%8A%E9%91%B0%E5%8C%99,/mirror_classic-_of_bian_que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙,01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙,/en/mirror_classic-_of_bian_que/01-氣真的可以被測量嗎-扁鵲鏡經的第一把鑰匙/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
bianque-mirror,扁鵲鏡經篇,Mirror_Classic _of_Bian_Que,Mirror_Classic _of_Bian_Que/一呼一吸之間-什麼叫平人一息.md,Mirror_Classic _of_Bian_Que/02-一呼一吸之間-什麼叫平人一息.md,en/Mirror_Classic _of_Bian_Que/一呼一吸之間-什麼叫平人一息_英文.md,en/Mirror_Classic _of_Bian_Que/02-一呼一吸之間-什麼叫平人一息_英文.md,一呼一吸之間：什麼叫「平人一息」？,一呼一吸之間：什麼叫「平人一息」？,Between One Exhalation and One Inhalation: What Is One Baseline Breath?,02,02 一呼一吸之間：什麼叫「平人一息」？,02 Between One Exhalation and One Inhalation: What Is One Baseline Breath?,2,2,20,10,measurement,量測,foundation,zh,bianque-mirror-002,https://cosmosorder.org/mirror_classic-_of_bian_que/02-%E4%B8%80%E5%91%BC%E4%B8%80%E5%90%B8%E4%B9%8B%E9%96%93-%E4%BB%80%E9%BA%BC%E5%8F%AB%E5%B9%B3%E4%BA%BA%E4%B8%80%E6%81%AF,/mirror_classic-_of_bian_que/02-一呼一吸之間-什麼叫平人一息,02-一呼一吸之間-什麼叫平人一息,/en/mirror_classic-_of_bian_que/02-一呼一吸之間-什麼叫平人一息/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
bianque-mirror,扁鵲鏡經篇,Mirror_Classic _of_Bian_Que,Mirror_Classic _of_Bian_Que/一息脈五動氣行六寸-古人怎樣把氣化變成數字.md,Mirror_Classic _of_Bian_Que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字.md,en/Mirror_Classic _of_Bian_Que/一息脈五動氣行六寸-古人怎樣把氣化變成數字_英文.md,en/Mirror_Classic _of_Bian_Que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字_英文.md,一息脈五動、氣行六寸：古人怎樣把氣化變成數字？,一息脈五動、氣行六寸：古人怎樣把氣化變成數字？,"Five Pulse Movements in One Breath, Qi Traveling Six Cun: Turning Qi Transformation into Numbers",03,03 一息脈五動、氣行六寸：古人怎樣把氣化變成數字？,"03 Five Pulse Movements in One Breath, Qi Traveling Six Cun: Turning Qi Transformation into Numbers",3,3,30,10,measurement,量測,foundation,zh,bianque-mirror-003,https://cosmosorder.org/mirror_classic-_of_bian_que/03-%E4%B8%80%E6%81%AF%E8%84%88%E4%BA%94%E5%8B%95%E6%B0%A3%E8%A1%8C%E5%85%AD%E5%AF%B8-%E5%8F%A4%E4%BA%BA%E6%80%8E%E6%A8%A3%E6%8A%8A%E6%B0%A3%E5%8C%96%E8%AE%8A%E6%88%90%E6%95%B8%E5%AD%97,/mirror_classic-_of_bian_que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字,03-一息脈五動氣行六寸-古人怎樣把氣化變成數字,/en/mirror_classic-_of_bian_que/03-一息脈五動氣行六寸-古人怎樣把氣化變成數字/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
bianque-mirror,扁鵲鏡經篇,Mirror_Classic _of_Bian_Que,Mirror_Classic _of_Bian_Que/寸不是公分-骨度如何成為人體自己的尺.md,Mirror_Classic _of_Bian_Que/04-寸不是公分-骨度如何成為人體自己的尺.md,en/Mirror_Classic _of_Bian_Que/寸不是公分-骨度如何成為人體自己的尺_英文.md,en/Mirror_Classic _of_Bian_Que/04-寸不是公分-骨度如何成為人體自己的尺_英文.md,「寸」不是公分：骨度如何成為人體自己的尺？,「寸」不是公分：骨度如何成為人體自己的尺？,A Cun Is Not a Centimeter: Bone Measure as the Body’s Own Ruler,04,04 「寸」不是公分：骨度如何成為人體自己的尺？,04 A Cun Is Not a Centimeter: Bone Measure as the Body’s Own Ruler,4,4,40,10,measurement,量測,foundation,zh,bianque-mirror-004,https://cosmosorder.org/mirror_classic-_of_bian_que/04-%E5%AF%B8%E4%B8%8D%E6%98%AF%E5%85%AC%E5%88%86-%E9%AA%A8%E5%BA%A6%E5%A6%82%E4%BD%95%E6%88%90%E7%82%BA%E4%BA%BA%E9%AB%94%E8%87%AA%E5%B7%B1%E7%9A%84%E5%B0%BA,/mirror_classic-_of_bian_que/04-寸不是公分-骨度如何成為人體自己的尺,04-寸不是公分-骨度如何成為人體自己的尺,/en/mirror_classic-_of_bian_que/04-寸不是公分-骨度如何成為人體自己的尺/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
bianque-mirror,扁鵲鏡經篇,Mirror_Classic _of_Bian_Que,Mirror_Classic _of_Bian_Que/從六寸到二十二丈三尺六寸-氣如何走完人體一周.md,Mirror_Classic _of_Bian_Que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周.md,en/Mirror_Classic _of_Bian_Que/從六寸到二十二丈三尺六寸-氣如何走完人體一周_英文.md,en/Mirror_Classic _of_Bian_Que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周_英文.md,從六寸到二十二丈三尺六寸：氣如何走完人體一周？,從六寸到二十二丈三尺六寸：氣如何走完人體一周？,"From Six Cun to Twenty-Two Zhang, Three Chi, Six Cun: How Qi Completes One Circuit",05,05 從六寸到二十二丈三尺六寸：氣如何走完人體一周？,"05 From Six Cun to Twenty-Two Zhang, Three Chi, Six Cun: How Qi Completes One Circuit",5,5,50,10,measurement,量測,foundation,zh,bianque-mirror-005,https://cosmosorder.org/mirror_classic-_of_bian_que/05-%E5%BE%9E%E5%85%AD%E5%AF%B8%E5%88%B0%E4%BA%8C%E5%8D%81%E4%BA%8C%E4%B8%88%E4%B8%89%E5%B0%BA%E5%85%AD%E5%AF%B8-%E6%B0%A3%E5%A6%82%E4%BD%95%E8%B5%B0%E5%AE%8C%E4%BA%BA%E9%AB%94%E4%B8%80%E5%91%A8,/mirror_classic-_of_bian_que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周,05-從六寸到二十二丈三尺六寸-氣如何走完人體一周,/en/mirror_classic-_of_bian_que/05-從六寸到二十二丈三尺六寸-氣如何走完人體一周/,preserve,clean-filename-title-complete,Physical filename/title cleaned; public URL preserved by slug; display order follows GuidePosition.
